timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,Latency,IdleTime,Connect
1.60712E+12,1887,GetDistribution,200,OK,Thread Group 2-5317,text,TRUE,,374,307,26,26,1887,0,1106
1.60712E+12,733,home-page,200,OK,Thread Group 2-5310,text,TRUE,,404,169,26,26,733,0,361
1.60712E+12,1714,GetDistribution,200,OK,Thread Group 2-5320,text,TRUE,,374,307,25,25,1714,0,1123
1.60712E+12,1740,GetDistribution,200,OK,Thread Group 2-5321,text,TRUE,,374,307,27,27,1740,0,1118
1.60712E+12,1949,GetDistribution,200,OK,Thread Group 2-5319,text,TRUE,,374,307,27,27,1948,0,1197
1.60712E+12,742,home-page,200,OK,Thread Group 2-5311,text,TRUE,,404,169,27,27,742,0,366
1.60712E+12,728,home-page,200,OK,Thread Group 2-5313,text,TRUE,,404,169,27,27,728,0,357
1.60712E+12,747,home-page,200,OK,Thread Group 2-5312,text,TRUE,,404,169,26,26,747,0,367
1.60712E+12,1956,GetDistribution,200,OK,Thread Group 2-5322,text,TRUE,,374,307,27,27,1956,0,1223
1.60712E+12,1804,GetDistribution,200,OK,Thread Group 2-5325,text,TRUE,,374,307,28,28,1804,0,1114
1.60712E+12,830,home-page,200,OK,Thread Group 2-5315,text,TRUE,,404,169,28,28,830,0,424
1.60712E+12,1893,GetDistribution,200,OK,Thread Group 2-5324,text,TRUE,,374,307,28,28,1893,0,1159
1.60712E+12,1981,GetDistribution,200,OK,Thread Group 2-5323,text,TRUE,,374,307,28,28,1981,0,1276
1.60712E+12,1731,GetDistribution,200,OK,Thread Group 2-5326,text,TRUE,,374,307,28,28,1731,0,1123
1.60712E+12,852,home-page,200,OK,Thread Group 2-5318,text,TRUE,,404,169,26,26,852,0,374
1.60712E+12,785,home-page,200,OK,Thread Group 2-5317,text,TRUE,,404,169,25,25,785,0,416
1.60712E+12,824,home-page,200,OK,Thread Group 2-5320,text,TRUE,,404,169,26,26,824,0,423
1.60712E+12,1866,GetDistribution,200,OK,Thread Group 2-5328,text,TRUE,,374,307,26,26,1866,0,1218
1.60712E+12,1799,GetDistribution,200,OK,Thread Group 2-5329,text,TRUE,,374,307,24,24,1799,0,1167
1.60712E+12,1980,GetDistribution,200,OK,Thread Group 2-5327,text,TRUE,,374,307,24,24,1980,0,1279
1.60712E+12,775,home-page,200,OK,Thread Group 2-5321,text,TRUE,,404,169,25,25,775,0,405
1.60712E+12,744,home-page,200,OK,Thread Group 2-5319,text,TRUE,,404,169,24,24,744,0,370
1.60712E+12,1790,GetDistribution,200,OK,Thread Group 2-5330,text,TRUE,,374,307,23,23,1790,0,1158
1.60712E+12,1823,GetDistribution,200,OK,Thread Group 2-5331,text,TRUE,,374,307,24,24,1823,0,1210
1.60712E+12,777,home-page,200,OK,Thread Group 2-5322,text,TRUE,,404,169,26,26,777,0,393
1.60712E+12,1827,GetDistribution,200,OK,Thread Group 2-5332,text,TRUE,,374,307,26,26,1827,0,1204
